Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
972	-3810.726	-3955.837	145.111	0.7942659	0.9777283	0.362572	0.637428	5.726101
978	-3806.275	-3951.501	145.2256	0.8848276	1.099449	0.349003	0.650997	5.548573
984	-3797.917	-3940.96	143.0433	0.8247251	0.8611959	0.373216	0.626784	6.90005
990	-3806.62	-3951.018	144.3982	0.8779128	1.077755	0.32749	0.67251	6.016379
996	-3811.437	-3957.287	145.8508	0.9777552	0.9074125	0.3819	0.6181	5.258612
1002	-3814.127	-3960.382	146.2553	0.9503922	0.9037659	0.427709	0.572291	5.05195
1008	-3815.572	-3961.947	146.3749	0.9732804	0.8167987	0.324068	0.675932	5.026909
1014	-3811.485	-3956.83	145.3446	0.8855029	0.83541	0.324028	0.675972	5.632081
1020	-3817.88	-3963.763	145.8825	0.9412759	0.6599584	0.463927	0.536073	5.42564
1026	-3806.189	-3951.952	145.7625	0.8153839	0.6597255	0.423791	0.576209	5.561098
1032	-3813.318	-3958.442	145.1244	0.7450958	0.6435641	0.312481	0.687519	5.961087
1038	-3820.388	-3964.656	144.2684	0.820441	0.8280843	0.254736	0.745264	6.259705
1044	-3807.796	-3953.794	145.9981	0.9579322	1.019225	0.418941	0.581059	5.124408
1050	-3814.508	-3960.962	146.454	0.9844206	1.106348	0.26592	0.73408	4.809913
1056	-3812.146	-3955.804	143.6589	0.7609396	1.029051	0.2785	0.7215	6.507137
1062	-3795.637	-3940.729	145.0919	0.8369923	0.8591953	0.422245	0.577755	5.782388
1068	-3799.509	-3944.93	145.4209	0.8972601	0.9004678	0.356145	0.643855	5.543963
1074	-3802.567	-3948.672	146.1052	0.9578985	0.8981231	0.346676	0.653324	5.134396
1080	-3793.267	-3938.708	145.4413	0.8851306	0.8535501	0.403362	0.596638	5.567873
1086	-3799.155	-3943.42	144.2651	0.6911632	0.9453641	0.355201	0.644799	6.26198
1092	-3804.078	-3951.935	147.8568	1.071821	0.7077538	0.355201	0.644799	4.215404
1098	-3809.241	-3954.958	145.7167	0.7958731	0.8180127	0.371785	0.628215	5.487855
1104	-3804.101	-3951.162	147.0613	0.877593	0.8390037	0.339547	0.660453	4.683383
1110	-3804.127	-3949.747	145.6203	0.8187538	0.8390037	0.407349	0.592651	5.515024
1116	-3817.403	-3962.834	145.4314	0.9392401	0.7475279	0.407046	0.592954	5.612346
1122	-3812.634	-3959.253	146.6193	0.9787151	0.7543	0.372979	0.627021	4.929596
1128	-3815.582	-3962.601	147.0193	0.9912107	0.8548663	0.363629	0.636371	4.633228
1134	-3814.622	-3961.238	146.6159	0.9429145	1.164541	0.368918	0.631082	4.713145
1140	-3811.557	-3958.409	146.8522	0.9776795	0.8206179	0.424213	0.575787	4.756153
1146	-3809.707	-3955.223	145.5157	0.8413985	1.049959	0.39347	0.60653	5.438647
1152	-3799.174	-3944.787	145.6122	0.8505303	0.8520861	0.395808	0.604192	5.493862
1158	-3806.518	-3951.814	145.2962	0.9026164	0.8520861	0.446331	0.553669	5.63883
1164	-3805.978	-3951.655	145.6771	0.8545013	0.737575	0.3318	0.6682	5.530729
1170	-3809.035	-3954.616	145.5813	0.9149277	0.7662428	0.262175	0.737825	5.530729
1176	-3803.643	-3950.741	147.0982	1.035364	0.7632805	0.270703	0.729297	4.624393
1182	-3809.043	-3953.689	144.646	0.7400835	0.9790496	0.349017	0.650983	6.009113
1188	-3819.101	-3963.184	144.0836	0.8931389	0.7150934	0.280737	0.719263	6.394992
1194	-3811.043	-3956.839	145.7967	0.8387906	0.9820764	0.377082	0.622918	5.32221
1200	-3809.457	-3955.128	145.6709	0.8869988	0.7495707	0.41954	0.58046	5.50809
1206	-3811.088	-3956.681	145.5935	0.8012019	0.9349733	0.430268	0.569732	5.481679
1212	-3811.031	-3956.836	145.8055	0.9423407	0.8703989	0.254877	0.745123	5.325525
1218	-3807.615	-3952.93	145.3152	0.8059749	1.014815	0.430635	0.569365	5.587279
1224	-3810.5	-3955.07	144.5704	0.833704	1.013416	0.401061	0.598939	5.980516
1230	-3801.002	-3946.976	145.9744	0.9784186	0.8374006	0.401061	0.598939	5.23279
1236	-3801.157	-3946.321	145.1645	0.8829521	0.8374006	0.347477	0.652523	5.730945
1242	-3798.43	-3943.811	145.3806	0.8868536	0.8019799	0.465042	0.534958	5.63284
1248	-3797.41	-3942.651	145.2411	0.80401	0.761574	0.454102	0.545898	5.781256
1254	-3809.665	-3952.584	142.9189	0.8561867	0.8646531	0.432949	0.567051	6.948043
1260	-3811.611	-3956.258	144.6466	0.7074063	0.7269686	0.423201	0.576799	6.181867
1266	-3806.397	-3951.66	145.2628	0.8755086	0.6642121	0.33617	0.66383	5.79878
1272	-3814.597	-3960.347	145.7504	0.9289479	0.8303304	0.453282	0.546718	5.388203
1278	-3802.965	-3948.267	145.3019	0.9376011	0.8185612	0.312941	0.687059	5.63754
1284	-3818.722	-3964.84	146.1179	0.8420624	0.8054182	0.36217	0.63783	5.249311
1290	-3817.564	-3963.731	146.1672	0.9759237	0.8817859	0.258594	0.741406	5.099921
1296	-3808.567	-3955.975	147.4081	1.050404	0.8216159	0.337457	0.662543	4.402652
1302	-3820.359	-3964.674	144.3147	0.9147361	1.03535	0.453059	0.546941	6.063986
1308	-3805.461	-3950.526	145.0645	0.9147361	0.9437328	0.466521	0.533479	5.704744
1314	-3805.265	-3950.107	144.8414	0.8388307	0.7996574	0.343613	0.656387	5.955716
1320	-3815.644	-3960.949	145.3055	0.8934143	0.9445004	0.409201	0.590799	5.583794
1326	-3804.292	-3951.309	147.0163	0.884715	0.7594292	0.525019	0.474981	4.757148
1332	-3811.046	-3957.333	146.2868	0.9559619	0.872223	0.344117	0.655883	5.050548
1338	-3804.215	-3951.637	147.422	0.8878693	0.7115723	0.346895	0.653105	4.561787
1344	-3803.523	-3950.534	147.0117	1.037781	0.7115723	0.400238	0.599762	4.70773
1350	-3804.486	-3951.047	146.5619	0.9606799	0.6786279	0.406607	0.593393	5.025408
1356	-3807.834	-3954.548	146.7139	0.92947	0.6615513	0.426357	0.573643	4.971011
1362	-3807.2	-3954.299	147.0989	0.950416	0.7303228	0.433013	0.566987	4.694484
1368	-3814.936	-3961.7	146.7634	0.982385	0.6726025	0.288986	0.711014	4.905759
1374	-3817.075	-3962.787	145.7126	0.9823237	0.7694929	0.35857	0.64143	5.419221
1380	-3809.882	-3955.534	145.6523	0.9384206	0.7276775	0.376535	0.623465	5.505098
1386	-3818.481	-3964.115	145.6341	0.882266	0.9097281	0.31822	0.68178	5.429452
1392	-3811.969	-3958.505	146.5365	1.099217	0.9374032	0.288816	0.711184	4.792728
1398	-3812.172	-3958.923	146.7515	0.8874515	0.9342853	0.298687	0.701313	4.792728
1404	-3807.554	-3953.927	146.3733	0.8874515	0.7702891	0.312225	0.687775	5.106068
1410	-3813.777	-3959.609	145.8318	0.8811337	0.726805	0.389566	0.610434	5.438432
1416	-3797.17	-3943.078	145.9082	0.9518415	0.6171867	0.389566	0.610434	5.438432
1422	-3799.806	-3945.45	145.6439	0.8481313	0.7426127	0.389566	0.610434	5.549015
1428	-3797.354	-3943.346	145.9922	0.8481313	0.8239277	0.351966	0.648034	5.303478
1434	-3804.696	-3950.361	145.6652	0.8881078	0.8923897	0.351966	0.648034	5.419423
1440	-3802.592	-3948.25	145.6579	0.9762281	0.7510308	0.351966	0.648034	5.465128
1446	-3800.807	-3946.043	145.2357	0.8305098	0.8344093	0.305259	0.694741	5.722572
1452	-3800.815	-3946.911	146.0965	0.9040655	0.9637255	0.445718	0.554282	5.130721
1458	-3802.781	-3949.489	146.7079	0.939952	0.6871431	0.374252	0.625748	4.949523
1464	-3814.973	-3961.218	146.2451	0.9344217	0.5907427	0.307083	0.692917	5.283354
1470	-3812.436	-3958.752	146.316	0.923974	0.9580607	0.266672	0.733328	5.001135
1476	-3802.099	-3946.988	144.8893	0.7824464	0.736131	0.322776	0.677224	6.002521
1482	-3800.045	-3945.058	145.0128	0.7544577	0.7976337	0.395134	0.604866	5.909483
1488	-3812.475	-3958.956	146.4812	0.878046	0.7922713	0.339063	0.660937	5.036763
1494	-3805.84	-3953.039	147.1992	0.955903	0.8683333	0.351228	0.648772	4.543626
1500	-3809.104	-3955.617	146.5129	0.9184934	1.009368	0.358766	0.641234	4.865743
1506	-3803.073	-3949.822	146.7487	0.9462788	0.8397203	0.315888	0.684112	4.819219
1512	-3805.596	-3950.612	145.0165	0.8888916	0.8055025	0.380117	0.619883	5.828944
1518	-3797.724	-3942.182	144.4582	0.9188692	0.995263	0.3341	0.6659	6.005112
1524	-3803.389	-3945.991	142.6015	0.7216309	1.063128	0.344192	0.655808	7.081277
1530	-3807.688	-3954.248	146.5606	0.960164	0.7866618	0.335037	0.664963	4.950732
1536	-3813.275	-3956.565	143.2896	0.7603097	0.7714064	0.395032	0.604968	6.858291
1542	-3797.199	-3942.796	145.5971	0.828311	0.8722018	0.365754	0.634246	5.502047
1548	-3791.088	-3937.772	146.6839	0.9979959	0.8444595	0.30978	0.69022	4.8235
1554	-3789.32	-3936.241	146.9208	0.9979959	0.7305558	0.293397	0.706603	4.767272
1560	-3794.539	-3939.938	145.399	0.8666944	0.6162243	0.370416	0.629584	5.765522
1566	-3799.357	-3944.306	144.9492	0.8454187	0.8138291	0.389283	0.610717	5.884167
1572	-3799.462	-3945.654	146.1924	0.8462366	0.9300447	0.35257	0.64743	5.12907
1578	-3802.773	-3948.699	145.9266	0.9505006	0.9300447	0.35257	0.64743	5.218434
1584	-3802.966	-3948.703	145.7366	0.9706635	0.9381836	0.481537	0.518463	5.307578
1590	-3803.029	-3948.519	145.49	0.8207242	0.7462287	0.500106	0.499894	5.646118
1596	-3797.048	-3942.509	145.4608	0.7955312	0.7909638	0.314039	0.685961	5.646118
1602	-3797.203	-3942.364	145.1606	0.8365301	0.9939771	0.390894	0.609106	5.666741
1608	-3809.771	-3954.459	144.6878	0.859327	0.9832598	0.324875	0.675125	5.918909
1614	-3806.853	-3951.927	145.0738	0.8224259	0.7439434	0.348214	0.651786	5.8746
1620	-3806.471	-3953.395	146.9239	1.088248	0.7801312	0.348214	0.651786	4.68093
1626	-3813.983	-3959.262	145.2792	0.7948042	1.074289	0.374368	0.625632	5.581554
1632	-3812.508	-3958.685	146.1764	0.9279585	0.7473128	0.319461	0.680539	5.20824
1638	-3795.231	-3940.965	145.7337	0.9965098	0.6876899	0.319461	0.680539	5.456745
1644	-3797.448	-3943.278	145.8298	0.9038372	0.8039059	0.319549	0.680451	5.37523
1650	-3797.694	-3943.559	145.865	0.8479027	0.9371653	0.291332	0.708668	5.305042
1656	-3798.602	-3943.084	144.4818	0.7453704	0.837949	0.446511	0.553489	6.178345
1662	-3794.801	-3940.318	145.5164	0.8756109	0.9175628	0.389925	0.610075	5.493285
1668	-3801.618	-3944.919	143.3014	0.7748028	0.8201481	0.405761	0.594239	6.812963
1674	-3809.811	-3956.642	146.8309	1.006837	0.9818004	0.275217	0.724783	4.654125
1680	-3796.393	-3943.006	146.6129	1.061876	0.9447005	0.310051	0.689949	4.766639
1686	-3793.819	-3938.569	144.7502	0.8407276	0.7317027	0.355509	0.644491	6.049581
1692	-3795.402	-3940.869	145.4671	0.8968026	1.006666	0.355509	0.644491	5.458286
1698	-3799.114	-3945.023	145.9097	1.005815	0.8320625	0.380011	0.619989	5.256816
1704	-3801.785	-3945.36	143.5745	0.9060327	0.6606664	0.297031	0.702969	6.702488
1710	-3790.532	-3935.707	145.1749	0.8986386	1.008891	0.433456	0.566544	5.616649
1716	-3798.985	-3944.927	145.9422	0.9283892	0.8878715	0.358026	0.641974	5.247114
1722	-3793.219	-3939.799	146.5802	0.9469813	0.9403853	0.435857	0.564143	4.851544
1728	-3796.376	-3942.209	145.8329	0.9831067	0.9583559	0.324637	0.675363	5.23592
1734	-3801.376	-3946.705	145.3289	0.8663918	0.8796746	0.324959	0.675041	5.623899
1740	-3798.772	-3944.679	145.9071	0.8544982	0.8701245	0.408174	0.591826	5.31806
1746	-3799.892	-3944.383	144.4908	0.8560429	0.94017	0.444937	0.555063	6.052409
1752	-3803.707	-3947.911	144.2041	0.7741499	1.029435	0.379881	0.620119	6.203901
1758	-3794.089	-3939.623	145.5336	0.8783542	0.8429271	0.335892	0.664108	5.527471
1764	-3810.323	-3955.244	144.921	0.6954787	0.7690373	0.372892	0.627108	6.010475
1770	-3797.316	-3940.055	142.7389	0.6424696	0.7690373	0.351144	0.648856	7.219678
1776	-3796.398	-3939.754	143.3557	0.764285	0.9970946	0.351144	0.648856	6.68647
1782	-3794.578	-3938.511	143.9327	0.8430264	0.9245823	0.360716	0.639284	6.371869
1788	-3798.606	-3943.204	144.5984	0.8132275	0.9351222	0.401751	0.598249	6.019977
1794	-3801.514	-3946.982	145.4674	0.8206825	0.940339	0.332379	0.667621	5.537182
